source	target	weight
98460	1980	0.0
98460	2342	0.0
98460	1728	0.0
98460	3246	0.0
98460	1791	0.0
98460	2173	0.0
98460	2674	0.0
98460	2630	0.0
98460	3016	0.0059
98460	2363	15.3
97279	2482	1.0
97279	3018	0.0
97279	2896	0.0
97279	2307	0.0
97279	2865	0.400000006
97279	1769	2.599999905
97279	3058	0.800000012
97279	2410	0.0
97279	2201	0.0
97279	3262	0.200000003
97279	2046	3.5
97279	3090	0.800000012
97279	2051	1.5
97279	1778	0.200000003
97279	3285	0.200000003
97279	1838	0.0
97279	3188	0.400000006
97279	3261	3.200000048
98715	3123	1314.9
98715	1903	2.95
98715	3239	26600.0
98715	2017	3.2
98715	1735	1623.6
98715	2660	154.9
98715	2082	1737.0
98715	2877	293.975
98715	2554	1259.75
98715	1855	31.35
98715	2843	0.7
98715	3126	1.9
98715	3231	190.9
98715	3166	2.0
98715	2500	812.3
98715	2156	0.095
98715	1764	1199.0
98715	1914	279.2
98715	2797	123.25
98715	1881	231.8
98715	3112	511.0
98715	2846	135.9
98715	1729	0.02
98715	2886	9.55
98715	2006	11.55
97780	3209	22445.0
97780	2426	10711.0
97780	1822	256.0
97780	2438	194.0
97780	2638	140.0
97780	1837	0.0
97780	1813	440.0
97780	2620	960.0
97780	2310	0.0
97780	2658	0.0
97780	2024	190.0
97780	3163	0.0
97780	1911	0.0
97780	2747	0.0
97780	2643	800.0
97780	2670	0.0
97780	2082	17.0
97780	2006	1.03
97780	2877	171.0
97780	2554	300.0
97780	1855	1052.0
97780	3166	1.56
97780	2843	0.368
97780	3126	0.046
97780	1759	0.0194
97780	2113	0.0
97780	1729	0.0
97780	2480	0.0
97780	1999	0.11
97780	1762	0.0011
97780	3072	0.0
97780	2729	0.0
97780	2017	7.4
97780	2458	0.205
97780	2156	0.207
97780	1903	3.273
97780	1968	0.642
97780	2055	0.184
97780	2863	0.00075
97780	2532	0.000365
97780	2335	58.7
97780	3023	0.0163
97780	3016	0.0
97780	2748	0.0021
97780	2363	2.5
97780	2660	138.0
97780	3146	432.0
97780	1764	639.0
97780	1735	874.0
97780	3123	1010.0
97780	1881	276.0
97780	2797	225.0
97780	2864	490.0
97780	3182	942.0
97780	2500	314.0
97780	1874	848.0
97780	3017	1218.0
97780	1887	1618.0
97780	2927	1039.0
97780	1792	687.0
97780	2666	530.0
97780	1940	215.0
97780	1805	68.0
97780	1980	0.0
97780	2342	0.0
97780	1728	0.0
97780	3246	0.0
97780	1791	0.0
97780	2173	0.0
97780	2674	0.0
97780	2630	99.0
97780	3112	3394.0
97780	3259	0.0
97780	1914	182.0
97830	3209	11400.0
97830	2438	6.0
97830	2638	0.0
97830	1837	1.0
97830	3163	0.0
97830	1911	0.0
97830	2747	0.0
97830	2643	38600.0
97830	2082	54.0
97830	2006	0.57
97830	2877	15.0
97830	2554	8.0
97830	1855	49.0
97830	3166	0.47
97830	2843	0.067
97830	1759	0.016
97830	2113	0.482
97830	1729	0.003
97830	2480	0.0
97830	1999	1.155
97830	1762	0.0032
97830	3072	0.0
97830	2729	0.0
97830	2017	0.0
97830	2458	0.5
97830	2156	0.5
97830	1903	6.5
97830	2055	0.6
97830	2863	0.0105
97830	2532	0.0019
97830	2335	32.4
97830	2748	0.0083
97830	1805	17.0
97830	1980	0.0
97830	2342	1.0
97830	1728	1.0
97830	3246	7.0
97830	1791	1.0
97830	2173	0.0
97592	2479	0.0
97592	2934	0.0
97592	2110	0.0
97592	2260	0.0
97592	2170	0.4588833425
97592	3161	0.0
97592	2235	0.5808583270000001
97592	1731	0.747500002
97592	2618	0.150000006
97592	3111	0.0
97592	2069	0.0058
97592	2513	0.080540003
97592	2827	0.0
97592	1748	0.0
97592	2288	0.0017
97592	3178	0.0024
97592	2132	0.0103
97592	1864	0.0004
97935	3209	4940.0
97935	2643	1430.0
97935	2082	6.0
97935	2006	0.9
97935	2554	279.0
97935	1855	1016.0
97935	3166	1.8
97935	2843	0.1
97935	2017	1.4
97935	1805	49.0
97935	3246	0.0
97350	3209	600.0
97350	2438	55.0
97350	1837	0.0
97350	1813	0.0
97350	3163	0.0
97350	2113	0.0
97350	1729	3.0525
97350	1762	0.0
97350	2781	0.0
97350	1780	0.0
97350	1999	0.7571428571428571
97350	2748	0.327175
97350	2730	0.18
97350	2156	0.195
97350	1903	1.1534
97350	2055	0.21525
97350	1968	0.217
97350	3257	0.4
97350	2863	0.044
97350	2532	0.0
97350	2017	30.0
97350	1855	82.25
97350	2554	360.25
97350	2082	68.25
97350	2877	62.0
97350	2006	1.2999999999999998
97350	2843	0.122
97350	3166	0.2475
97350	3030	0.0009
97350	3126	0.32425
97350	2396	0.0
97350	1759	0.000675
97350	2755	0.0
97350	2310	70.0
97350	2620	160.0
97350	2658	0.0
97350	2024	0.0
97350	2643	2712.5
97350	3239	0.0
97350	1980	0.0
97350	2342	0.0
97350	1728	0.0
97350	3246	0.0
97350	2674	0.0
97350	2630	0.0
97350	3183	0.0
97350	2846	30.0
97350	3190	0.0
97350	2897	0.0
97350	2416	0.0
97350	3112	73.0
97350	1914	220.0
97350	1767	0.0
97350	2269	0.0
97350	2173	0.0
97350	1791	0.0
97350	1805	0.0
97350	1764	99.0
97350	1735	140.0
97350	3123	160.0
97350	1881	35.0
97350	2797	4.0
97350	2864	67.0
97350	3146	100.0
97350	2660	40.0
97350	3182	140.0
97350	2500	58.0
97350	1874	120.0
97350	3017	250.0
97350	1887	310.0
97350	2927	100.0
97350	1792	99.0
97350	2666	100.0
97350	1911	0.0
97350	2747	0.0
97350	2480	0.0
97350	3072	0.0
97350	2729	0.0
97350	2458	0.0666666666666666
97350	2335	15.699999999999998
97350	2363	0.2
97965	3209	4965.0
97965	2426	1261.0
97965	1822	4.0
97965	2438	9.0
97965	2638	2.0
97965	2626	0.0
97965	1837	13.0
97965	3142	0.0
97965	3239	2650.0
97965	1813	1125.0
97965	2620	0.0
97965	2310	165.0
97965	2658	0.0
97965	2024	1045.0
97965	3163	0.0
97965	1911	0.0
97965	2747	0.0
97965	2643	2330.0
97965	2670	0.0
97965	2082	61.5
97965	2006	2.19
97965	2877	165.0
97965	2554	459.0
97965	1855	6.0
97965	3166	1.3450000000000002
97965	2843	0.3345
97965	3126	1.017
97965	1999	0.7
97965	2059	5.715
97965	2388	3.305
97965	2017	7.899999999999999
97965	2458	0.175
97965	2156	0.21
97965	1903	0.92
97965	1968	0.465
97965	2055	0.1175
97965	2863	0.2302499999999999
97965	2335	56.15
97965	3023	0.0
97965	3016	0.0
97965	2748	0.02905
97965	2363	2.6
97965	2660	120.5
97965	3146	318.0
97965	1764	285.0
97965	1735	712.5
97965	3123	717.5
97965	1881	135.5
97965	2797	114.5
97965	2864	320.5
97965	3182	692.0
97965	2500	258.5
97965	1874	433.0
97965	3017	1291.5
97965	1887	1927.5
97965	2927	417.0
97965	1792	645.5
97965	2666	637.5
97965	1940	0.0
97965	1980	0.0
97965	2342	0.0
97965	1728	0.0
97965	3246	0.0
97965	1791	0.0
97965	2173	3.0
97965	2674	0.0
97965	2630	3.0
97965	3112	1789.0
97965	3259	0.0
97965	1914	358.0
98030	3209	5040.0
98030	2438	7.0
98030	1837	2.0
98030	3239	8680.0
98030	3163	0.0
98030	1911	0.0
98030	2747	0.0
98030	2643	6590.0
98030	2082	39.0
98030	2006	0.53
98030	2877	90.0
98030	2554	176.0
98030	1855	282.0
98030	3166	0.48
98030	2843	0.043
98030	3126	0.079
98030	1759	0.0061
98030	2113	0.051
98030	1729	0.036
98030	2480	0.01
98030	1999	0.135
98030	2781	0.0005
98030	1762	0.0005
98030	3072	0.07
98030	2729	0.0
98030	2059	0.17
98030	2388	0.0
98030	2017	3.7
98030	2458	0.069
98030	2156	0.154
98030	1903	1.033
98030	1968	0.518
98030	2055	0.127
98030	2863	0.02175
98030	2532	0.000155
98030	2335	55.5
98030	3023	0.0002
98030	3016	0.0
98030	2748	0.0005
98030	2660	59.0
98030	3146	169.0
98030	1764	195.0
98030	1735	438.0
98030	3123	330.0
98030	1881	114.0
98030	2797	71.0
98030	2864	177.0
98030	3182	212.0
98030	2500	110.0
98030	1874	271.0
98030	3017	376.0
98030	1887	743.0
98030	2927	144.0
98030	1792	371.0
98030	2666	266.0
98030	1805	72.0
98030	1980	78.0
98030	2342	54.0
98030	1728	94.0
98030	3246	96.0
98030	1791	6.0
98030	2173	1.0
98030	2098	0.0
98030	2016	0.0
98030	2177	0.0
98030	2674	1.0
98030	2630	19.0
97822	3209	13870.0
97822	2438	102.0
97822	1813	0.0
97822	2620	200.0
97822	2310	0.0
97822	2658	0.0
97822	2024	0.0
97822	3163	0.0
97822	1911	0.0
97822	2747	0.0
97822	2643	200.0
97822	2082	7.0
97822	2006	1.89
97822	2877	76.0
97822	2554	158.0
97822	1855	659.0
97822	3166	1.06
97822	2843	0.212
97822	1759	0.0174
97822	2113	0.626
97822	1729	0.0
97822	2480	0.0
97822	1999	0.075
97822	2781	0.0003
97822	1762	0.0003
97822	3072	0.0
97822	2729	0.0
97822	2017	2.5
97822	2458	0.116
97822	2156	0.287
97822	1903	2.273
97822	2055	0.12
97822	2863	0.00375
97822	2532	0.000155
97822	2335	72.4
97822	2748	0.0034
97822	2363	3.9
97822	1805	49.0
97822	1980	0.0
97822	2342	0.0
97822	1728	9.0
97822	3246	14.0
97822	1791	0.0
97822	2173	0.0
97278	3209	800.0
97278	1837	0.0
97278	1813	0.0
97278	3163	0.0
97278	2113	0.0
97278	1729	0.0
97278	1762	0.0
97278	2781	0.0
97278	1780	0.0
97278	1999	0.0
97278	2748	0.0
97278	2730	0.08
97278	2156	0.05
97278	1903	0.65
97278	2055	0.0
97278	1968	0.0
97278	3257	0.0
97278	2863	0.0
97278	2532	0.0
97278	2017	0.0
97278	1855	51.0
97278	2554	0.0
97278	2082	24.0
97278	2877	0.0
97278	2006	1.0
97278	2843	0.0
97278	3166	0.0
97278	3030	0.0
97278	3126	0.0
97278	2396	0.0
97278	1759	0.0
97278	2755	0.0
97278	2310	0.0
97278	2620	0.0
97278	2658	0.0
97278	2024	0.0
97278	2643	0.0
97278	3239	0.0
97278	1980	0.0
97278	2342	0.0
97278	1728	0.0
97278	3246	0.0
97278	2674	0.0
97278	2630	0.0
97278	3183	0.0
97278	2846	0.0
97278	3190	0.0
97278	2897	0.0
97278	2416	0.0
97278	3112	0.0
97278	1914	0.0
97278	1767	0.0
97278	2269	0.0
97278	2173	0.0
97278	1791	0.0
97278	1805	31.0
98051	3209	1775.0
98051	3163	0.0
98051	2082	221.0
98051	2006	2.25
98051	2877	137.0
98051	2554	372.5
98051	1855	42.0
98051	3166	2.66
98051	2843	0.32
98051	3126	6.704
98051	1759	0.0009
98051	2113	0.0
98051	1762	0.0
98051	2017	50.6
98051	2458	0.0365
98051	2156	0.4985
98051	1903	3.037
98051	1968	1.356
98051	2055	0.632
98051	2863	0.084
98051	2532	0.0
98051	1805	0.0
98721	2864	437.25
98721	3123	447.75
98721	2927	607.5
98721	1874	624.0
98721	1792	641.5
98721	1903	4.45
98721	2017	2.05
98721	1735	860.25
98721	2660	150.5
98721	3182	2321.5
98721	2082	8.8
98721	2877	36.75
98721	2554	672.65
98721	1855	76.75
98721	2843	1.1
98721	2678	0.55
98721	3166	4.5
98721	2897	1200.5
98721	2500	285.75
98721	3146	378.5
98721	2156	0.25
98721	1764	464.0
98721	1914	811.75
98721	1887	2030.75
98721	2797	216.5
98721	3017	1087.0
98721	1881	213.5
98721	2666	506.5
98721	3112	25662.0
98721	2846	22203.0
98721	2006	3.25
98322	3209	24360.0
98322	2426	7670.0
98322	1822	161.0
98322	2438	54.0
98322	2638	5.0
98322	2626	0.0
98322	1837	23.0
98322	3142	0.0
98322	3239	18730.0
98322	1813	17110.0
98322	2620	3720.0
98322	2310	2420.0
98322	2658	0.0
98322	2024	2170.0
98322	3163	0.0
98322	1911	0.0
98322	2747	0.0
98322	2643	25420.0
98322	2670	0.0
98322	2082	164.0
98322	2006	1.46
98322	2877	116.0
98322	2554	96.0
98322	1855	305.0
98322	3166	0.51
98322	2843	0.065
98322	3126	0.309
98322	1759	0.013
98322	2113	0.0
98322	1729	0.001
98322	2480	0.0
98322	1999	0.645
98322	1762	0.0
98322	3072	0.0
98322	2729	0.0
98322	2059	1.43
98322	2388	0.53
98322	2017	0.3
98322	2458	0.202
98322	2156	0.132
98322	1903	2.443
98322	2055	0.043
98322	2863	0.06325
98322	2532	8e-05
98322	2335	10.6
98322	3016	0.0041
98322	2748	0.0097
98322	2363	24.1
98322	1805	3.0
98322	1980	0.0
98322	2342	12.0
98322	1728	25.0
98322	3246	88.0
98322	1791	0.0
98322	2173	2.0
98322	2674	14.0
98322	2630	28.0
98322	3112	2763.0
98322	3259	0.0
98322	1914	148.0
97912	3209	290.0
97912	2438	0.0
97912	3163	0.0
97912	2082	24.0
97912	2006	0.6
97912	2877	32.0
97912	2554	247.0
97912	1855	9.0
97912	3166	0.1
97912	2843	0.086
97912	1759	0.0006
97912	2113	0.0
97912	2017	36.3
97912	2458	0.11
97912	2156	0.113
97912	1903	0.883
97912	1968	0.226
97912	2055	0.2
97912	2863	0.0105
97912	2532	0.0
97912	2660	10.0
97912	3123	55.0
97912	1881	7.0
97912	1805	0.0
97912	1980	0.0
97912	2342	0.0
97912	1728	0.0
97912	3246	0.0
97912	1791	0.0
97912	2173	0.0
98008	3209	1543.571428571429
98008	2438	2.5384615384615383
98008	3163	0.0
98008	1911	0.0
98008	2747	0.0
98008	2643	6875.555555555556
98008	2082	28.142857142857142
98008	2006	1.4828571428571429
98008	2877	57.85714285714285
98008	2554	540.6428571428571
98008	1855	158.28571428571428
98008	3166	0.3385714285714286
98008	2843	0.2125714285714285
98008	3126	0.2617857142857143
98008	1759	0.0010153846153846
98008	2113	0.0
98008	1729	0.253
98008	2480	0.0198888888888888
98008	1999	0.3229411764705882
98008	1762	0.0
98008	3072	0.0
98008	2729	7.698333333333333
98008	2017	22.057142857142857
98008	2458	0.095
98008	2156	0.0965714285714285
98008	1903	1.5514285714285716
98008	1968	0.3386428571428572
98008	2055	0.1188571428571428
98008	2863	0.0136071428571428
98008	2532	0.0
98008	2335	20.5125
98008	2748	0.0089
98008	2660	18.53846153846154
98008	3146	65.6923076923077
98008	1764	59.84615384615385
98008	1735	91.0
98008	3123	88.0
98008	1881	21.46153846153846
98008	2797	31.307692307692307
98008	2864	43.0
98008	3182	61.23076923076923
98008	2500	37.92307692307692
98008	1874	71.61538461538461
98008	3017	338.15384615384613
98008	1887	925.0
98008	2927	60.84615384615385
98008	1792	53.0
98008	2666	67.3076923076923
98008	1805	0.0
98008	1980	0.0
98008	2342	0.0
98008	1728	0.0
98008	3246	0.0
98008	1791	0.0
98008	2173	0.0
98008	3239	0.0
98008	1813	8.571428571428571
98008	2620	1352.857142857143
98008	2310	1535.7142857142858
98008	2658	0.0
98008	2024	0.0
98008	2670	0.0
98008	2431	0.0041666666666666
98008	2059	0.1399999999999999
98008	2388	0.0033333333333333
98008	3016	0.0
98008	2363	0.1
98132	3209	2970.0
98132	2082	204.0
98132	2006	11.99
98132	2877	639.0
98132	2554	1902.0
98132	1855	10.0
98132	3166	2.21
98132	2843	0.304
98132	3126	0.271
98132	1759	0.0074
98132	2113	0.0
98132	1762	0.0
98132	2017	0.0
98132	2458	0.702
98132	2156	0.891
98132	1903	22.021
98132	1968	1.492
98132	2055	1.336
98132	2863	0.1485
98132	2532	0.006
98132	2660	574.0
98132	3146	1615.0
98132	1764	1995.0
98132	1735	3263.0
98132	3123	2596.0
98132	1881	520.0
98132	2797	627.0
98132	2864	1428.0
98132	3182	3123.0
98132	2500	1068.0
98132	1874	1755.0
98132	3017	4745.0
98132	1887	8668.0
98132	2927	1688.0
98132	1792	2296.0
98132	2666	2235.0
98132	1805	0.0
98531	3209	37630.0
98531	2438	0.0
98531	3163	0.0
98531	1911	0.0
98531	2747	0.0
98531	2643	0.0
98531	2082	15.0
98531	2006	1.12
98531	2877	116.0
98531	2554	212.0
98531	1855	689.0
98531	3166	1.45
98531	2843	0.066
98531	3126	0.079
98531	1759	0.0166
98531	2113	0.0
98531	1729	0.0
98531	2480	0.0
98531	1999	0.11
98531	2781	0.0009
98531	1762	0.0009
98531	3072	0.0
98531	2729	0.0
98531	2017	0.0
98531	2458	0.48
98531	2156	0.12
98531	1903	3.35
98531	2055	0.2
98531	2863	0.0045
98531	2532	0.00065
98531	2335	55.9
98531	2748	0.0034
98531	2363	3.0
98531	1805	66.0
98531	1980	0.0
98531	2342	0.0
98531	1728	75.0
98531	3246	56.0
98531	1791	0.0
98531	2173	0.0
97345	3209	500.0
97345	1837	0.0
97345	1813	0.0
97345	3163	0.0
97345	2113	0.018
97345	1729	0.0
97345	1762	0.0005
97345	2781	0.0
97345	1780	0.0
97345	1999	1.5
97345	2748	0.0
97345	2730	0.01
97345	2156	0.04
97345	1903	2.115
97345	2055	2.1
97345	1968	0.0
97345	3257	0.0
97345	2863	0.0
97345	2532	0.0027
97345	2017	0.0
97345	1855	928.0
97345	2554	138.0
97345	2082	58.0
97345	2877	110.0
97345	2006	1.4
97345	2843	0.24
97345	3166	1.31
97345	3030	0.03
97345	3126	0.04
97345	2396	0.0011
97345	1759	0.0144
97345	2755	0.0157
97345	2310	0.0
97345	2620	0.0
97345	2658	0.0
97345	2024	0.0
97345	2643	1200.0
97345	3239	1200.0
97345	1980	0.0
97345	2342	0.0
97345	1728	0.0
97345	3246	0.0
97345	2674	0.0
97345	2630	0.0
97345	3183	0.0
97345	2846	0.0
97345	3190	0.0
97345	2897	0.0
97345	2416	0.0
97345	3112	7.0
97345	1914	15.0
97345	1767	0.0
97345	2269	0.0
97345	2173	0.0
97345	1791	0.0
97345	1805	158.0
97846	3100	0.0
97846	2719	27.014285905
97846	2339	0.0
97846	2404	0.0
97846	1757	41.528571589
97357	3209	24000.0
97357	2438	5.875
97357	1837	132.66666666666666
97357	1813	600.0
97357	3163	0.0
97357	2113	0.0352307692307692
97357	1729	0.0036666666666666
97357	1762	0.0001666666666666
97357	2781	0.0
97357	1780	0.0
97357	1999	0.5692307692307692
97357	2748	0.0031333333333333
97357	2730	0.065
97357	2156	0.1276153846153846
97357	1903	1.0545555555555552
97357	2055	0.0467692307692307
97357	1968	0.3333846153846153
97357	3257	0.0
97357	2863	0.0306756756756756
97357	2532	5.941176470588236e-05
97357	2017	0.9833333333333332
97357	1855	337.0
97357	2554	97.76923076923076
97357	2082	47.69230769230769
97357	2877	99.84615384615384
97357	2006	0.9353846153846154
97357	2843	0.0572307692307692
97357	3166	0.7053846153846153
97357	3030	0.0059
97357	3126	0.2255384615384615
97357	2396	0.0
97357	1759	0.0073222222222222
97357	2755	0.0
97357	2310	0.0
97357	2620	0.0
97357	2658	0.0
97357	2024	0.0
97357	2643	8903.333333333334
97357	3239	0.0
97357	1980	2.1538461538461537
97357	2342	43.76923076923077
97357	1728	85.76923076923077
97357	3246	332.61538461538464
97357	2674	0.0
97357	2630	0.0
97357	3183	0.0
97357	2846	10276.0
97357	3190	0.0
97357	2897	680.4
97357	2416	588.0
97357	3112	3934.0
97357	1914	691.0
97357	1767	0.0
97357	2269	0.0
97357	2173	1.9230769230769231
97357	1791	2.4615384615384617
97357	1805	26.53846153846154
97357	1764	251.69230769230768
97357	1735	430.6923076923077
97357	3123	203.92307692307693
97357	1881	110.3076923076923
97357	2797	109.3076923076923
97357	2864	168.0
97357	3146	187.30769230769232
97357	2660	63.15384615384615
97357	3182	260.3076923076923
97357	2500	129.92307692307693
97357	1874	212.46153846153845
97357	3017	348.15384615384613
97357	1887	1622.4615384615386
97357	2927	205.53846153846155
97357	1792	526.6923076923077
97357	2666	296.84615384615387
97357	1911	0.0
97357	2747	0.0
97357	2480	0.00025
97357	3072	0.00075
97357	2729	0.0
97357	2458	0.1684999999999999
97357	2335	21.375
97357	2363	14.3
98156	3209	1650.0
98156	2643	2470.0
98156	2082	123.0
98156	2006	0.44
98156	2554	123.0
98156	1855	49.0
98156	3166	0.25
98156	1759	0.0023
98156	1762	0.0012
98156	2017	0.0
98156	2156	0.21
98156	2863	0.01
98156	2532	0.00123
98156	1805	0.0
98181	3209	6670.0
98181	2643	0.0
98181	2082	0.0
98181	2006	0.0
98181	1855	67.0
98181	2017	0.0
98181	1805	0.0
98646	1999	93.325
98646	2055	1.275
98646	1903	5.25
98646	2929	915.0
98646	2017	360.0
98646	2082	688.5
98646	2877	1048.25
98646	2554	3161.5
98646	1855	73.0
98646	1868	0.0012
98646	2215	115.0
98646	3030	0.011
98646	3231	927.25
98646	2897	318.25
98646	2416	474.75
98646	2156	1.335
98646	1914	3097.0
98646	3112	793.0
98646	2846	6568.25
98646	2755	0.004
98646	1729	27.3
98646	1818	10.8
98646	2006	14.95
97823	3209	32775.0
97823	2438	115.5
97823	2638	20.0
97823	1837	0.0
97823	3163	0.0
97823	1911	0.0
97823	2747	0.0
97823	2643	0.0
97823	2082	13.0
97823	2006	1.55
97823	2877	163.0
97823	2554	246.0
97823	1855	781.0
97823	3166	3.65
97823	2843	0.0675
97823	3126	0.021
97823	1759	0.0
97823	2113	0.017
97823	1729	0.013
97823	2480	0.011
97823	1999	0.1825
97823	2781	0.0005499999999999
97823	1762	0.0005499999999999
97823	3072	0.011
97823	2729	0.013
97823	2059	0.09
97823	2388	0.0
97823	2017	0.35
97823	2458	0.038
97823	2156	0.1335
97823	1903	3.405
97823	1968	0.458
97823	2055	0.2525
97823	2863	0.0029999999999999
97823	2532	0.00101
97823	2335	47.1
97823	2748	0.0015999999999999
97823	2363	8.85
97823	2660	107.5
97823	3146	695.0
97823	1764	736.5
97823	1735	1290.5
97823	3123	1374.0
97823	1881	334.0
97823	2797	177.0
97823	2864	502.0
97823	3182	1074.5
97823	2500	559.5
97823	1874	1120.5
97823	3017	884.0
97823	1887	2607.5
97823	2927	1220.5
97823	1792	858.5
97823	2666	680.0
97823	1940	303.0
97823	1805	82.5
97823	1980	0.0
97823	2342	0.0
97823	1728	0.0
97823	3246	0.0
97823	1791	0.0
97823	2173	0.0
97823	2674	162.0
97823	2630	486.0
97823	3259	25.0
97823	1914	58.0
97844	3209	190.0
97844	2438	1.5
97844	3163	0.0
97844	2082	22.5
97844	2006	0.64
97844	2877	18.5
97844	2554	114.5
97844	1855	2.0
97844	3166	0.205
97844	2843	0.075
97844	3126	0.3985
97844	1759	0.0003
97844	2113	0.0
97844	1762	0.0
97844	2017	4.65
97844	2458	0.0395
97844	2156	0.033
97844	1903	0.4985
97844	1968	0.1905
97844	2055	0.047
97844	2863	0.036375
97844	2532	0.0
97844	1805	0.0
97844	1980	0.0
97844	2342	0.0
97844	1728	0.0
97844	3246	0.0
97844	1791	0.0
97844	2173	0.0
97844	1911	0.0
97844	2747	0.0
97844	2643	6890.0
97844	1729	0.04
97844	2480	0.0
97844	1999	0.435
97844	3072	0.0
97844	2729	0.0
97844	2335	10.2
97844	2748	0.0078
97251	2892	7.400000215
97251	2719	42.099998474
97251	1756	0.0
97251	2533	8.300000191
97251	2395	0.0
97251	2154	0.0
97279	3209	0.664873055
97279	3040	4.0832829
97279	1725	2.3548958630000003
97279	2750	4.5109999685
97279	2825	4.541249966500001
97279	2689	0.0
97279	3049	0.0
97279	1751	0.0
97279	1745	1.210476613
97279	2780	5.96430738
97279	2673	4.2240600855
97279	2505	9.0907548785
97279	2588	8.706095803
97279	2736	0.0
97279	2626	5.795634818
97279	2985	14.740501213
97279	2018	4.5703117845
97279	1732	21.438363218
97279	1996	14.607805073000002
97279	1882	0.0
97279	3199	0.0
97279	2638	1.765812889
97279	1827	2.540746176
97279	2073	1.633594078
97279	1948	4.0193758725
97279	2293	0.0
97279	2438	0.157808461
97279	2885	4.733093548
97279	2596	2.1340000095
97279	3251	5.0517467085
97279	2464	6.587096387
97279	2339	0.0
97279	2404	1.899999976
97279	1757	6.699999809
97279	2182	0.0
97279	1830	0.600000024
97279	2372	0.0
97279	2094	0.0
97600	3209	237.2340425531915
97600	2426	6.5
97600	1822	0.0
97600	2438	0.0
97600	2638	0.0
97600	2626	0.0
97600	1837	1.5
97600	3142	0.0
97600	1813	83.33333333333333
97600	3163	0.0
97600	2113	0.0
97600	1729	0.8288196721311475
97600	1762	0.0
97600	2781	0.0
97600	1780	0.0
97600	1999	0.1176237623762375
97600	2748	0.0027983050847457
97600	2730	0.03425
97600	2156	0.0515466666666666
97600	1903	0.498301204819277
97600	2055	0.1128533333333332
97600	1968	0.2446533333333335
97600	3257	0.0
97600	2863	0.0149301470588235
97600	2532	0.0
97600	2017	10.6609756097561
97600	1855	83.1891891891892
97600	2554	250.01351351351352
97600	2082	21.800000000000004
97600	2877	32.93424657534247
97600	2006	0.4927027027027027
97600	2843	0.0637702702702702
97600	3166	0.2633783783783783
97600	3030	9.375e-05
97600	3126	0.1834189189189189
97600	2396	0.0006374999999999
97600	1759	0.0003226712328767
97600	2755	0.004525
97600	2310	975.7894736842104
97600	2620	759.4736842105264
97600	2658	0.0
97600	2024	0.0
97600	2643	2222.622950819672
97600	3239	0.0
97600	1980	0.0
97600	2342	0.0
97600	1728	1.125
97600	3246	1.095890410958904
97600	2674	0.3333333333333333
97600	2630	0.5833333333333334
97600	3183	0.0
97600	2846	14.25
97600	3190	0.0
97600	2897	0.0
97600	2416	0.0
97600	3112	33.0
97600	1914	56.25
97600	1767	0.0
97600	2269	0.0
97600	2173	0.0
97600	1791	0.0
97600	1805	0.0
97600	1764	42.26027397260274
97600	1735	65.95890410958904
97600	3123	56.05479452054794
97600	1881	15.602739726027398
97600	2797	11.32876712328767
97600	2864	32.93150684931507
97600	3146	29.534246575342465
97600	2660	12.136986301369864
97600	3182	52.98630136986301
97600	2500	23.506849315068493
97600	1874	55.53424657534247
97600	3017	133.013698630137
97600	1887	147.08219178082192
97600	2927	42.61643835616438
97600	1792	37.12328767123287
97600	2666	45.821917808219176
97600	1911	0.0
97600	2747	0.0
97600	2670	0.0
97600	2480	0.1711698113207547
97600	3072	0.2125849056603773
97600	2729	0.0
97600	2458	0.0503432835820895
97600	2335	9.027272727272722
97600	3259	0.0
97600	2363	0.26
97600	2059	0.0
97600	2388	0.0
98233	3209	10000.0
98233	2643	2200.0
98233	2082	75.0
98233	2006	2.1
98233	2877	175.0
98233	2554	379.0
98233	1855	702.0
98233	3166	0.8
98233	2843	0.2
98233	3126	0.7
98233	2017	0.2
98233	2458	0.4
98233	2156	0.1
98233	1903	4.7
98233	2055	0.2
98233	2532	0.0021
98233	1805	0.0
98467	3209	10625.384615384615
98467	2426	1959.0
98467	1822	62.333333333333336
98467	2438	30.714285714285715
98467	2638	0.2857142857142857
98467	2626	0.0
98467	1837	35.42857142857143
98467	3142	0.0
98467	2643	27437.69230769231
98467	2082	809.6666666666666
98467	2877	509.7
98467	1855	317.84615384615387
98467	3166	8.896363636363638
98467	1999	22.57166666666667
98467	2017	128.4
98467	2458	2.499
98467	2156	2.4107
98467	1903	32.02527272727273
98467	1968	15.035545454545456
98467	2055	2.714076923076924
98467	2863	0.5152499999999998
98467	2532	0.0068379999999999
98467	1805	3.333333333333333
98467	2006	9.723333333333334
98467	2843	0.755125
98467	1762	0.0026625
98467	3163	0.0
98467	1911	4.285714285714286
98467	2747	39.285714285714285
98467	2554	328.42857142857144
98467	2431	0.0015
98467	3126	1.6537142857142857
98467	1759	0.0197428571428571
98467	2113	0.4395714285714285
98467	1729	0.0017142857142857
98467	2480	0.0
98467	3072	0.0
98467	2729	0.0
98467	2059	0.756
98467	2388	0.232
98467	2335	29.37142857142857
98467	3016	0.0
98467	2748	0.0267999999999999
98467	2363	2.3
98467	2660	220.8333333333333
98467	3146	619.5
98467	1764	725.1666666666666
98467	1735	1320.6666666666667
98467	3123	863.0
98467	1881	246.5
98467	2797	216.8333333333333
98467	2864	566.0
