id	name	node_type
2079	OC1C(COC(=O)\C=C\C2=CC=C(O)C=C2)OC(OC2=CC3=C(O)C=C(O)C=C3[O+]=C2C2=CC(O)=C(O)C(O)=C2)C(O)C1O	molecule
2080	COC1=CC(CC2COC(=O)C2CC2=CC=C(OC(CO)C(O)C3=CC=C(O)C(OC)=C3)C(OC)=C2)=CC=C1O	molecule
2081	CC1C2C3CCC4C5(C)CCC(O)C(C)(C)C5CCC4(C)C3(C)CC(O)C2(C)C(O)C=C1C	molecule
2082	[Ca++]	molecule
2083	COC1=C(O)C=CC(CCC(=O)\C=C\CCC2=CC=C(O)C=C2)=C1	molecule
2084	COC1=C(OC)C=C(CC=C)C=C1	molecule
2085	CCCC\C=C\C=C/C=C/CCCCCCCC(O)=O	molecule
2086	CSSSC	molecule
2087	COC(=O)CC(C)(C)O	molecule
2088	CCCCCCCCCCCC=O	molecule
2089	[Mg++].[H]\C(COC(=O)CC[C@]1([H])\C2=C3/C4=N/C(=C\C5=C(CC)C(C)=C([N-]5)\C=C5/N\C(=C/C(=N2)[C@@]1([H])C)C(C)=C5C=C)/C(C)=C4C(=O)[C@]3([H])C(=O)OC)=C(\C)CCCC([H])(C)CCCC([H])(C)CCCC(C)C	molecule
2090	CCCCCO	molecule
2091	CC1C2C(CC3C4CC=C5CC(O)CC(OC6OC(CO)C(O)C(O)C6OC6OC(C)C(O)C(O)C6O)C5(C)C4CCC23C)OC11CCC(C)CO1	molecule
2092	COC1=CC(C=O)=CC=C1O	molecule
2093	OC1C2OC(=O)C3=C1C(O)=C(O)C(O)=C3C1=C(O)C(O)=C(O)C=C1C(=O)OC2C1OC(=O)C2=CC(O)=C(O)C(O)=C2C2=C(O)C(O)=C(O)C(=C2)C(=O)OCC1O	molecule
2094	[H]\C(=C(/[H])C1=CC(OC)=C(O)C=C1)C(O)=O	molecule
2095	CCCCCCC#N	molecule
2096	OC(C=O)C(O)C(O)C(O)C(O)=O.OC(C1OC(O)C(O)C1O)C(O)=O.OC1OC(C(O)C(O)C1O)C(O)=O	molecule
2097	CC(C)=CC(=O)C(C)(C)C=C	molecule
2098	[H][C@@]1(CC[C@@]2([H])[C@]3([H])CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)\C=C\[C@@H](CC)C(C)C	molecule
2099	COC1=CC(C=O)=CC(OC)=C1O	molecule
2100	CC1OC(OC2=CC(O)=C3C(OC(C4=CC(O)=C(O)C=C4)=C(OC4OC(COC(C)=O)C(O)C(O)C4O)C3=O)=C2)C(O)C(O)C1O	molecule
2101	CC1C2C3CCC4C5(C)CCC(O)C(C)(C)C5CCC4(C)C3(C)CC(O)C2(C)CC=C1C	molecule
2102	[H]\C(CCC)=C(\[H])C=O	molecule
2103	CCCCCC\C=C\C=C\C=O	molecule
2104	CC1(C)C2CC1C(CO)=CC2	molecule
2105	CC1=C(C)C2CCC1C2	molecule
2106	OCC=C	molecule
2107	CC(C)=CCC\C(C)=C\C=O	molecule
2108	OC1O[C@@H]2COC(=O)C3=CC(O)=C(O)C(O)=C3C3=C4C(=O)OC5=C6C(C(=O)OC(C(O)=C3O)=C46)=C(C(O)=C5O)C3=C(O)C(O)=C(O)C=C3C(=O)O[C@H]2[C@H](O)[C@H]1O	molecule
2109	OC1C(O)C(OC2=C(OC3=CC(O)=CC(O)=C3C2=O)C2=CC=C(O)C=C2)OC(C1O)C(O)=O	molecule
2110	OC1C(O)C(COC(=O)CC(O)=O)OC(OC2=CC3=C(C=C2)C(=O)C(=CO3)C2=CC=C(O)C=C2)C1O	molecule
2111	CCCCC=CCCCCCCCC=O	molecule
2112	NC(CCCCNC(CCC(O)=O)C(O)=O)C(O)=O	molecule
2113	C\C(=C/CO)\C=C\C=C(\C)/C=C/C1=C(C)CCCC1(C)C	molecule
2114	OC1CC2=C(O[C@H]1C1=CC=C(O)C(O)=C1)C=C(O)C([C@@H]1[C@@H](O)[C@H](OC3=CC(O)=CC(O)=C13)C1=CC(O)=C(O)C=C1)=C2O	molecule
2115	OC1=CC2=C(C=C1)C(=O)C=C(O2)C1=CC(O)=C(O)C=C1	molecule
2116	COC1=C(O)C=CC(\C=C\C(=O)O[C@H]2CC[C@]3(C)C4CC[C@]5(C)[C@H](CCC5C4=CC[C@@]3([H])C2)[C@H](C)CCC(C)C(C)C)=C1	molecule
2117	COC1=CC(CC(O)=O)=CC=C1O	molecule
2118	COCC1=CCC2CC1C2(C)C	molecule
2119	COC1=CC=C(\C=C\C(O)=O)C=C1	molecule
2120	CC(CC(=O)C=C(C)C)C1=CC=C(C)C=C1	molecule
2121	O[C@@H]1[C@@H](COC(=O)CC(O)=O)O[C@@H](OC2=CC3=C(O)C=C(O)C=C3[O+]=C2C2=CC=C(O)C=C2)[C@H](O)[C@H]1O	molecule
2122	COC1=CC2=C(C(=O)C=C(O2)C2=CC(OC)=C(O)C=C2)C(O)=C1OC	molecule
2123	CCOC(=O)\C=C\C1=CC(O)=C(O)C=C1	molecule
2124	OCC1OC(OC2=CC(O)=C3C(=O)C=C(OC3=C2)C2=CC=C(O)C=C2)C(OC2OCC(O)(CO)C2O)C(O)C1O	molecule
2125	[H][C@@]12C=C(C)CC[C@@]1([H])[C@@](C)(O)CC[C@H]2C(C)C	molecule
2126	CC1=CCC2CC1C2(C)C	molecule
2127	OC[C@H]1O[C@@H](O[C@@H]2[C@@H](O)[C@H](O)[C@@H](CO)O[C@H]2OC2=C(C(=O)CCC3=CC=C(O)C=C3)C(O)=CC(O)=C2)[C@H](O)[C@H]1O	molecule
2128	CC1CC(O)CC2C(=O)CC(CC12C)C(C)=C	molecule
2129	OC[C@H]1O[C@@H](OC2=C(OC3=C(C(O)=CC(O)=C3)C2=O)C2=CC=C(O)C(O)=C2)[C@H](O)[C@H]1O	molecule
2130	[H]C(=O)C1=CCC(CC1)C(C)=C	molecule
2131	CC(C)=CCC1=C(C)C=CO1	molecule
2132	COC1=CC(CC(CO)C(CO)CC2=CC(OC)=C(O)C=C2)=CC=C1O	molecule
2133	OC1=CC=C(C=C1)[C@H]1OC2=C(C[C@H]1OC(=O)C1=CC(O)=C(O)C(O)=C1)C(O)=CC(O)=C2	molecule
2134	OC1=CC2=C(C[C@@H](OC(=O)C3=CC(O)=C(O)C(O)=C3)[C@H](O2)C2=CC(O)=C(O)C(O)=C2C2=C(C=C(O)C(O)=C2O)[C@H]2OC3=C(C[C@H]2OC(=O)C2=CC(O)=C(O)C(O)=C2)C(O)=CC(O)=C3)C(O)=C1	molecule
2135	C[C@@H]1O[C@@H](OC2=C(OC3=C(C(O)=CC(O)=C3)C2=O)C2=CC(O)=C(O)C=C2)[C@H](O)[C@H](O)[C@H]1O	molecule
2136	COC1=CC(\C=C\C2=CC=CC=C2)=CC(O)=C1O	molecule
2137	CCCCCCCCCCCCCCCC1=CC(O)=CC(O)=C1	molecule
2138	CC(C)[C@@H]1CC\C(C)=C\CCC(=C)\C=C\1	molecule
2139	CC(CCC=C(C)C)C1CC=C(C)C=C1	molecule
2140	COC1=C(O)C=CC(CC=C)=C1	molecule
2141	CC1(C)[C@@H]2C[C@H]1C(=C)[C@@H](O)C2	molecule
2142	OC1=CC(O)=C2CC(OC(=O)C3=CC(O)=C(O)C(O)=C3)C(OC2=C1)C1=CC(O)=C(O)C=C1	molecule
2143	CC1=CC2C(CC1)C(=C)CCCC2(C)C	molecule
2144	CCC\C=C1\OC(=O)C2=C1CCC=C2	molecule
2145	OC(=O)COC(=O)\C=C\C1=CC=C(O)C=C1	molecule
2146	OC1C(COC(=O)CC(O)=O)OC(OC2=C([O+]=C3C=C(O)C=C(O)C3=C2)C2=CC(O)=C(O)C=C2)C(O)C1O	molecule
2147	C\C(CC\C=C(\C)C=O)=C/C\C=C(\C)C=C	molecule
2148	CC(C)C1CC=C(C)C=C1	molecule
2149	COC(=O)\C=C\C#CC#CC#CC	molecule
2150	CC1(C)CCC2(C)CC=C3C4(C)CCC5C(C)(C)C(O)CCC5(C)C4CCC3(C)C2C1	molecule
2151	C\C1=C/[C@H]2OC(=O)C(=C)[C@@H]2CCC(=C)[C@H](O)CC1	molecule
2152	COC1=C(O)C2=C(OC(=CC2=O)C2=CC=C(O)C=C2)C=C1O	molecule
2153	CC1=NC(C)=C(C)N=C1	molecule
2154	CC1OC(OCC2OC(OC3=CC(O)=C4C(=O)C=C(OC4=C3)C3=CC=C(O)C(O)=C3)C(O)C(O)C2O)C(O)C(O)C1O	molecule
2155	COC1=CC(C[C@H]2COC(=O)C2[C@H](O)C2=CC=C(O)C(OC)=C2)=CC=C1O	molecule
2156	CC1=C(C)C=C2N(C[C@H](O)[C@H](O)[C@H](O)CO)C3=NC(=O)NC(=O)C3=NC2=C1	molecule
2157	CC1OC(OC2C(O)C(O)C(CO)OC2OC2=CC(O)=C3C(=O)C=C(OC3=C2)C2=CC=C(O)C=C2)C(O)C(O)C1O	molecule
2158	C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](OC3=C(OC4=C(C(O)=CC(O)=C4)C3=O)C3=CC=C(O)C=C3)[C@H](O)[C@@H](O)[C@H]2O)[C@H](O)[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H]1O	molecule
2159	[H][C@@]1(O)O[C@]([H])(COC(=O)C2=CC=CC=C2)[C@@]([H])(O)[C@]([H])(O)[C@@]1([H])O	molecule
2160	CC(C)=C1CCC(C)=CC1=O	molecule
2161	[V]	molecule
2162	OC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO	molecule
2163	CC#CC1=CC=C(S1)C1=CC=C(S1)C(O)C(O)=O	molecule
2164	CC1CCC2C1C1C(CCC2=C)C1(C)C	molecule
2165	CNC1=CC=CC=C1	molecule
2166	CC1(C)OC1COC1=C2C=CC(=O)OC2=CC2=C1C=CO2	molecule
2167	OC1CC2=C(O)C=C(O)C(C3C(O)C(OC4=CC(O)=CC(O)=C34)C3=CC(O)=C(O)C(O)=C3)=C2OC1C1=CC(O)=C(O)C(O)=C1	molecule
2168	OC1=CC(=CC(O)=C1O)C(=O)OC1OC2COC(=O)C3=C(C(O)=C(O)C(O)=C3)C3=C(O)C(O)=C(O)C=C3C(=O)OC2C(OC(=O)C2=CC(O)=C(O)C(O)=C2)C1OC(=O)C1=CC(O)=C(O)C(O)=C1	molecule
2169	OC(CNC(=O)\C=C\C1=CC=C(O)C=C1)C1=CC=C(O)C=C1	molecule
2170	OC1=CC=C(C=C1)C1=COC2=C(C=CC(O)=C2)C1=O	molecule
2171	CC1(C)CCC[C@]2(C)[C@@H]1CC[C@]1(C)O[C@](C)(CC[C@@H]21)C=C	molecule
2172	CC(=O)OC[C@H]1O[C@@H](OC2=C(OC3=CC(O)=CC(O)=C3C2=O)C2=CC=C(O)C=C2)[C@H](O)[C@@H](O)[C@@H]1O	molecule
2173	CC\C=C/C\C=C/C\C=C\C\C=C/C\C=C/CCCC(O)=O	molecule
2174	COC1=C(O)C=CC(=C1)C1=CC(=O)C2=C(O1)C=C(O)C=C2	molecule
2175	CC(C)C(=C)CCC(C)C1CCC2C3=CCC4C(C)C(O)CCC4(C)C3CCC12C	molecule
2176	CC(C)=CCC\C(C)=C/C\C=C(/C)C=C	molecule
2177	[H][C@@]1(CC[C@@]2([H])[C@]3([H])CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)CC[C@@H](CC)C(C)C	molecule
2178	[Ta]	molecule
2179	CC(C)=CCC\C(C)=C/CCC(C)=O	molecule
2180	CCCCCCCCCC(C)=O	molecule
2181	OC(=O)C1=C(O)C=C(O)C=C1	molecule
2182	OC1=C(O)C2=C3C(=C1)C(=O)OC1=C3C(=CC(O)=C1O)C(=O)O2	molecule
2183	OCC(O)C1OC(=O)C(=O)C1=O	molecule
2184	CCCCCCCCCCOC(C)=O	molecule
2185	OC1COC(O)(C(O)C1O)C1C2OC(=O)C3=C(C(O)=C(O)C(O)=C13)C1=C(C=C(O)C(O)=C1O)C(=O)OC2C1OC(=O)C2=C(C(O)=C(O)C(O)=C2)C2=C(C=C(O)C(O)=C2O)C(=O)OCC1OC(=O)C1=CC(O)=C(O)C(O)=C1	molecule
2186	CC1OC(OCC2OC(OC3=CC(O)=C4C(=O)CC(OC4=C3)C3=CC=C(O)C=C3)C(O)C(O)C2O)C(O)C(O)C1O	molecule
2187	N[C@@H](CS(=O)CC=C)C(O)=O	molecule
2188	[Sr++]	molecule
2189	COC1=C(O)C(O)=CC(=C1)C1=[O+]C2=C(C=C1O[C@@H]1O[C@H](CO[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]1O)C(O)=CC(O)=C2	molecule
2190	O[C@H]1CC2=C(O[C@@H]1C1=CC=C(O)C(O)=C1)C(C1[C@@H](O)[C@H](OC3=C1C(O)=CC(O)=C3C1[C@@H](O)[C@H](OC3=C1C(O)=CC(O)=C3)C1=CC=C(O)C(O)=C1)C1=CC=C(O)C(O)=C1)=C(O)C=C2O	molecule
2191	CSSC	molecule
2192	COC1=CC(\C=C\C(=O)O[C@@H]2O[C@H](CO[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3OC(=O)\C=C\C3=CC=C(O)C(OC)=C3)[C@@H](O)[C@H](O)[C@H]2OC(=O)\C=C\C2=CC=C(O)C(OC)=C2)=CC=C1O	molecule
2193	CC1CCC2(C)CCC3(C)C(=CCC4C5(C)CCC(=O)C(C)(C)C5CCC34C)C2C1C	molecule
2194	CC1OC(OCC2OC(OC3=CC4=C(C(=O)CC(O4)C4=CC=C(O)C(O)=C4)C(O)=C3)C(O)C(O)C2O)C(O)C(O)C1O	molecule
2195	C\C1=C\CC\C(C)=C/C2C(CC1)C2(C)C	molecule
2196	CC(C)C(=C)CCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C	molecule
2197	[H][C@]12C(=C)CC[C@@]1([H])[C@]1(C)CC[C@@]([H])(C(C)C)[C@]21[H]	molecule
2198	COC1=CC(CC2C(O)OCC2C(O)C2=CC=C(O)C(OC)=C2)=CC=C1O	molecule
2199	CC(C)[C@@H]1CCC(C)=C[C@@H]1O	molecule
2200	[H][C@]1(CO)O[C@@]([H])(OC2=CC3=C(C=C(O)C=C3O)[O+]=C2C2=CC(O)=C(O)C=C2)[C@]([H])(O)[C@@]1([H])O	molecule
2201	O[C@@H]1C[C@](O)(C[C@@H](OC(=O)\C=C\C2=CC=C(O)C=C2)[C@@H]1O)C(O)=O	molecule
2202	CC(C)=CCOC1=C2C=CC(=O)OC2=CC2=C1C=CO2	molecule
2203	CCCCCCCO	molecule
2204	CC1OC(OCC2OC(OC3=CC4=C(O)C=C(O)C=C4[O+]=C3C3=CC=C(O)C(O)=C3)C(OC3OCC(O)C(O)C3O)C(O)C2O)C(O)C(O)C1O	molecule
2205	CC(CCO)CCC=C(C)C	molecule
2206	CC(C)C1CC=C(C)C2CCC(C)=CC12	molecule
2207	CC[C@H](CC[C@@H](C)[C@H]1CCC2C3=CC[C@@]4([H])C[C@H](CC[C@]4(C)C3CC[C@]12C)OC(=O)\C=C\C1=CC(OC)=C(O)C=C1)C(C)C	molecule
2208	CC1C2C(CC3C4CC=C5CC(O)CC(OC6OCC(O)C(O)C6OC6OC(C)C(O)C(O)C6O)C5(C)C4CCC23C)OC11CCC(C)CO1	molecule
2209	S1C=NC2=CC=CC=C12	molecule
2210	O[C@@H]1CC2=C(O)C=C(O)C=C2O[C@@H]1C1=CC2=C(C(O)=C(O)C=C2[C@H]2OC3=C(C[C@H]2OC(=O)C2=CC(O)=C(O)C(O)=C2)C(O)=CC(O)=C3)C(=O)C(O)=C1	molecule
2211	COC(=O)C1=CO[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H]2[C@@H](C)CC(=O)[C@H]12	molecule
2212	CCCCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCCC	molecule
2213	OC1CC2=C(O)C=C(O)C=C2OC1C1=CC(=O)C(O)=C2C(O)=C(O)C(O)=CC2=C1	molecule
2214	[H][C@]12C3C(=C)CC[C@@]1([H])[C@]3(C)CC[C@H]2C(C)C	molecule
2215	[H][C@@]12CC[C@@](O)(C#C)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(O)C=C3	molecule
2216	CC(CCC1(O)OC2CC3C4CC(O)C5CC(CCC5(C)C4CCC3(C)C2C1C)OC1OC(CO)C(OC2OC(CO)C(O)C(OC3OC(CO)C(O)C(O)C3O)C2OC2OC(CO)C(O)C(OC3OC(CO)C(O)C(O)C3O)C2O)C(O)C1O)COC1OC(CO)C(O)C(O)C1O	molecule
2217	COC1=CC(=CC(OC)=C1O)C1=[O+]C2=C3C(OC(=CC3=C1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C(O)=O)=CC(O)=C2	molecule
2218	CCN=C(O)CCC(N)C(O)=O	molecule
2219	C\C=C(\C)C(=O)O[C@@H]1C[C@@]2(C)O[C@@H]2C[C@H](O)[C@H](CO)C[C@H]2OC(=O)C(=C)[C@H]12	molecule
2220	C\C(C=O)=C\C1=CC=CC=C1	molecule
2221	CCCCCCCCCCCCCCCCCCCCC	molecule
2222	CC(C)CCOC(=O)CC(C)C	molecule
2223	[Ge]	molecule
2224	CCCCCCCCCCCCCCCCCCCCCCCC1=CC(O)=CC(O)=C1	molecule
2225	OCC1OC(OC2=CC3=C(C(O)=C2)C(=O)C(OC2OC(COC(=O)CC(O)=O)C(O)C(O)C2O)=C(O3)C2=CC(O)=C(O)C=C2)C(O)C(O)C1O	molecule
2226	C\C(CO)=C/CNC1=NC=NC2=C1NC=N2	molecule
2227	OC1=CC2=C(C(O)=C1O)C(=O)C=C(O2)C1=CC=CC=C1	molecule
2228	O[C@H]1CC2=C(O)C=C(O)C=C2O[C@@H]1C1=CC(O)=C(O)C(O)=C1	molecule
2229	NC1=NC(O)=C(OC2OC(CO)C(O)C(O)C2O)C(N)=N1	molecule
2230	CC(C)C1=CC=C(CO)C=C1	molecule
2231	CC(C)C1CCC(C)=CC1=O	molecule
2232	CC(C)N	molecule
2233	OCC1OC(OC2=CC(\C=C/C3=CC=C(O)C(O)=C3)=CC(O)=C2)C(O)C(O)C1O	molecule
2234	CC(C)=CCC\C(C)=C/CC\C(C)=C\CC\C=C(/C)CC\C=C(/C)CCC=C(C)C	molecule
2235	OC1=CC=C(C=C1)C1=COC2=CC(O)=CC(O)=C2C1=O	molecule
2236	CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O	molecule
2237	CC1CCC(CC1OC(C)=O)C(C)=C	molecule
2238	CC(C)=CCCC1=COC=C1	molecule
2239	CCC(CCC(C)C1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C)C(C)C	molecule
2240	CC(C)=CCCC(=C)C=C	molecule
2241	CC(C)C1CC(=O)C(C)CC\C=C(C)/CC1=O	molecule
2242	O=CCCC1=CC=CC=C1	molecule
2243	[SnH4]	molecule
2244	CC(C)C12CC1C(=C)CC2	molecule
2245	CSS\C=C/C	molecule
2246	O[C@H]1CC2=C(O)C=C(O)C=C2O[C@@H]1C1=CC(O)=C(O)C=C1	molecule
2247	CC(C)[C@@]12C[C@@H]1[C@](C)(O)CC2	molecule
2248	COC1=C(O)C=CC=C1	molecule
2249	CCCCCCCCCCCCCCO	molecule
2250	N[C@@H](CC1=CC(O)=C(O)C=C1)C(O)=O	molecule
2251	C[C@@H]1O[C@@H](OC\C(C)=C/CC\C(C)=C\CC\C(C)=C\CC[C@](C)(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C=C)[C@H](O)[C@H](O[C@@H]2O[C@H](CO[C@H]3O[C@@H](C)[C@H](O)[C@@H](OC(=O)C(\C)=C\[C@H](O)C\C(C)=C\CC\C(C)=C\CC[C@](C)(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)C=C)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)[C@H]1O	molecule
2252	COC1=CC=C(\C=C/CC(C=C(C)C)\C=C(\C)C=C)C=C1	molecule
2253	CC(C)C12CC1C(C)(O)CC2	molecule
2254	CC(=C)C1CCC(C)=CC1	molecule
2255	OCC1OC(OC2=CC(O)=CC(O)=C2)C(O)C(O)C1O	molecule
2256	C1CSCSC1	molecule
2257	OCC1OC(OCC2OC(OC(C#N)C3=CC=CC=C3)C(O)C(O)C2O)C(O)C(O)C1O	molecule
2258	COC1=CC(CC2(O)C(CC3=CC(OC)=C(OC)C=C3)COC2=O)=CC=C1O	molecule
2259	CC1(C)[C@H](O)CC[C@@]2(C)[C@@H]3CC[C@@](C)(C=C)C=C3C(=O)C[C@H]12	molecule
2260	OC1C(O)C(COC(=O)CC(O)=O)OC(OC2=CC3=C(C(O)=C2)C(=O)C(=CO3)C2=CC=C(O)C=C2)C1O	molecule
2261	CC(C)CCCCCCCCCCCCCCCCCCC(O)=O	molecule
2262	CCCCC=O	molecule
2263	NCCC1=CNC2=CC=C(O)C=C12	molecule
2264	CC(=O)O[C@H]1C[C@H](CC=C1C)C(C)=C	molecule
2265	[H][C@@]1(O)[C@@H]2OC(=O)C3=C1C(O)=C(O)C(O)=C3C1=C(C=C(O)C(O)=C1O)C(=O)O[C@H]2[C@H](O)[C@H](O)COC(=O)C1=CC(O)=C(O)C(O)=C1	molecule
2266	OC(=O)C1=CC(O)=C(O)C(OC(=O)C2=CC(O)=C(O)C(O)=C2)=C1	molecule
2267	N1C2=CC=CC=C2SC2=CC=CC=C12	molecule
2268	CCCCCCCCCCCCCCCCCCCCCC	molecule
2269	CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCC(O)=O	molecule
2270	C\C1=C\CC\C(C)=C/C(O)C2C(C1)OC(=O)C2=C	molecule
2271	CCCSSCC=C	molecule
2272	OC1=CC=C(C=C1)C1=C(O)C(=O)C2=C(O1)C(O)=C(O)C(O)=C2O	molecule
2273	COC1=CC2=C(C=CC(=O)O2)C=C1\C=C\C(C)(C)O	molecule
2274	CC\C=C/C[C@@H]1O[C@H]1[C@H](O)\C=C/CCCCCCCC(O)=O	molecule
2275	OC(=O)CCC1=CC=C(O)C=C1	molecule
2276	OC1C(C\[O+]=C(/O)\C=C\C2=CC=C(O)C=C2)OC(OC2=C(OC3=CC(O)=CC(=O)C3=C2)C2=CC(O)=C(O)C=C2)C(O)C1O	molecule
2277	CC1=NC(C)=C(C)O1	molecule
2278	OC[C@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](O[C@H]3[C@H](O)[C@H](O)[C@H](O[C@@H]4[C@H](O)[C@H](O)[C@H](O)O[C@@H]4CO)O[C@@H]3CO)O[C@@H]2CO)[C@@H](O)[C@@H](O)[C@@H]1O	molecule
2279	CO[C@@H]1[C@@H](O)[C@H](O)[C@@H](O)[C@@H](O)[C@H]1O	molecule
2280	CC(C)C1CCC(C)=CC1O	molecule
2281	CC1OC(OC2C(O)C(O)C(COC(=O)CC(O)=O)OC2OC2=CC3=C(C(=O)CC(O3)C3=CC=C(O)C=C3)C(O)=C2)C(O)C(O)C1O	molecule
2282	CC1OC(OCC2OC(OC3C(O)C(C)OC(OC\C(C)=C\CC\C(C)=C/CC\C(C)=C\CCC(C)(OC4OC(CO)C(O)C(O)C4OC4OC(CO)C(O)C(O)C4O)C=C)C3O)C(O)C(O)C2O)C(OC(=O)C(\C)=C/C(O)C\C(C)=C/CC\C(C)=C/CCC(C)(OC2OC(CO)C(O)C(O)C2O)C=C)C(O)C1O	molecule
2283	COC1=CC2=C(C=C1O)[C@H]([C@@H]1COC(=O)[C@@H]1C2)C1=CC=C(O)C(OC)=C1	molecule
2284	C[C@@H]1O[C@@H](O[C@@H]2[C@H](OC3=CC(O)=CC(O)=C3C2=O)C2=CC(O)=C(O)C=C2)[C@H](O)[C@H](O)[C@H]1O	molecule
2285	C\C=C(/C(C)C)CC[C@@H](C)C1CCC2C3=CCC4C[C@@H](O)CC[C@]4(C)C3CC[C@]12C	molecule
2286	CC1=CCC2(C)CCCC(C)(C)C22CC12	molecule
2287	CC(=C)C1CC=C(C)C(=O)C1	molecule
2288	COC1CC(CC2COC(=O)C2CC2CCC(O)C(C2)OC)CCC1O	molecule
2289	CC1OC(OC2C(OC3=CC(O)=CC(O)=C3C2=O)C2=CC(O)=C(O)C(O)=C2)C(O)C(O)C1O	molecule
2290	OC[C@H](O)[C@H](O)[C@@H](O)C=O	molecule
2291	COC1=CC=C2NC=C(CCNC(C)=O)C2=C1	molecule
2292	CCCC(N)C(O)=O	molecule
2293	[H][C@@]1(C)O[C@@]([H])(OC[C@@]2([H])O[C@@]([H])(OC3=CC4=C(C=C(O)C=C4O)[O+]=C3C3=CC(OC)=C(O)C=C3)[C@]([H])(O)[C@@]([H])(O)[C@]2([H])O)[C@]([H])(O)[C@]([H])(O)[C@@]1([H])O	molecule
2294	CC(C)C1=CC2=C(C(O)=C1O)C1(CCCC(C)(C)C1CC2)C(O)=O	molecule
2295	CC(C)CCCCCCCCCCCC\N=C(\C)O	molecule
2296	OC1=CC2=C(C[C@@H](OC(=O)C3=CC(O)=C(O)C(O)=C3)[C@@H](O2)C2=CC(O)=C(O)C(O)=C2)C(O)=C1	molecule
2297	[H][C@]1(CO)O[C@@]([H])(O[C@@]2([H])[C@]([H])(O)[C@@]([H])(COC(=O)CC(O)=O)O[C@@]([H])(OC3=CC4=C(O)C=C(O)C=C4[O+]=C3C3=CC=C(O)C(O)=C3)[C@]2([H])O)[C@]([H])(O)[C@@]([H])(O)[C@]1([H])O	molecule
2298	OC(=O)CC(OC(=O)\C=C\C1=CC=C(O)C=C1)C(O)=O	molecule
2299	CSCCCN=C=S	molecule
2300	N	molecule
2301	OC1=CC=CC=C1C=O	molecule
2302	[H]C1(C[O+]=C(O)C=CC2=CC(O)=C(O)C=C2)O[C@@]([H])(OC2=C(OC3=CC(O)=CC(=O)C3=C2)C2=CC(O)=C(O)C=C2)C([H])(O)C([H])(O)[C@]1([H])O	molecule
2303	COC1=C(C(=O)\C=C\C2=CC=C(O)C=C2)C(O)=C(CC=C(C)C)C(O)=C1	molecule
2304	CC1=CC(C)=C(O)C(C)=C1	molecule
2305	NCCC1=CC=CC=C1	molecule
2306	CCC1=CC=CO1	molecule
2307	OC[C@H]1O[C@@H](OC(=O)C2=CC(O)=C(O)C(O)=C2)[C@H](O)[C@@H](O)[C@@H]1O	molecule
2308	OC1=CC(O)=C2CC(OC(=O)C3=CC(O)=C(O)C(O)=C3)C(OC2=C1)C1=CC(O)=C(O)C2=C1C=C(C=C(O)C2=O)C1OC2=CC(O)=CC(O)=C2CC1OC(=O)C1=CC(O)=C(O)C(O)=C1	molecule
2309	CC(=C)C1CCC(CO)=CC1	molecule
2310	OCC(O)C(O)C(O)C(=O)CO.OCC1OC(O)(CO)C(O)C1O.OCC1(O)OCC(O)C(O)C1O	molecule
2311	OC1=CC(O)=C2C[C@H](OC(=O)C3=CC(O)=C(O)C(O)=C3)[C@H](OC2=C1)C1=CC(O)=C(O)C(O)=C1	molecule
2312	NOCC1=CC(OP(O)(O)=O)=C(Br)C=C1	molecule
2313	CCC(C)COC(C)=O	molecule
2314	O[C@@H]1CC2=C(O[C@@H]1C1=CC(O)=C(O)C(O)=C1)C=C(O)C=C2O	molecule
2315	CCCNCCC	molecule
2316	COC1=C(C=CC(C)=C1)C(C)C	molecule
